,V_TINY,T_TINY,V_BSbs,T_BSbs,V_BBbs,T_BBbs
270,0.4413318634033203,7.2278319835662845,0.80625,8.011928701400757,0.7881188035011292,40.59167628288269
271,0.427627956867218,7.263365793228149,0.7375,8.041632509231567,0.796039593219757,40.74206666946411
272,0.4261419832706451,7.298919677734375,0.79375,8.07159218788147,0.7881188035011292,40.89181027412415
273,0.4315354973077774,7.334465742111206,0.80625,8.100974893569946,0.8108911037445068,41.04144759178162
274,0.42146394550800326,7.3699376583099365,0.78125,8.130647754669189,0.806930685043335,41.191203594207764
275,0.40880572497844697,7.4055260181427,0.80625,8.160548305511474,0.7851485133171081,41.34094586372375
276,0.4232250899076462,7.441117429733277,0.725,8.19044246673584,0.7752475261688232,41.49120569229126
277,0.3530544817447662,7.476740789413452,0.78125,8.220166158676147,0.7900990009307861,41.64148926734924
278,0.43450742661952974,7.512334489822388,0.84375,8.250048780441285,0.798019802570343,41.791347932815555
279,0.4402861922979355,7.547758722305298,0.7625,8.279765558242797,0.794059407711029,41.94190874099731
280,0.43340671956539156,7.583265924453736,0.85,8.30930781364441,0.7732673168182373,42.093555498123166
281,0.4214639633893967,7.618651580810547,0.83125,8.339081430435181,0.7851485013961792,42.242092752456664
282,0.3975784212350845,7.654847526550293,0.7875,8.368788003921509,0.8267326831817627,42.3889398097992
283,0.4518437087535858,7.690259075164795,0.81875,8.39893617630005,0.790099024772644,42.535634994506836
284,0.43015960454940794,7.725635671615601,0.8125,8.428476572036743,0.8049504876136779,42.682329177856445
285,0.45414143800735474,7.766208744049072,0.8,8.458132791519166,0.8118811964988708,42.82937474250794
286,0.48159603476524354,7.802892684936523,0.825,8.487784671783448,0.794059407711029,42.97970128059387
287,0.40926802158355713,7.840303754806518,0.775,8.516803407669068,0.7861386179924011,43.12951760292053
288,0.46052697002887727,7.8769652366638185,0.775,8.54599905014038,0.7920791983604432,43.277893447875975
289,0.4608310341835022,7.913614797592163,0.80625,8.575147104263305,0.799009907245636,43.42616786956787
290,0.45171848237514495,7.950178241729736,0.8125,8.607404327392578,0.800000011920929,43.574298524856566
291,0.4221353828907013,7.98634090423584,0.78125,8.63695936203003,0.799009895324707,43.722864103317264
292,0.46819896101951597,8.022525596618653,0.74375,8.666536378860474,0.803960382938385,43.871391201019286
293,0.4450784206390381,8.058663845062256,0.83125,8.696098566055298,0.8,44.01779584884643
294,0.43407815098762514,8.094896507263183,0.8,8.725521850585938,0.8227722764015197,44.16538281440735
295,0.42724408507347106,8.131016445159911,0.76875,8.755569791793823,0.8128712773323059,44.3131519317627
296,0.4383310377597809,8.167133474349976,0.88125,8.785066175460816,0.798019814491272,44.46019024848938
297,0.46646944880485536,8.203302145004272,0.79375,8.814638090133666,0.803960382938385,44.60766468048096
298,0.4067996710538864,8.239406251907349,0.8375,8.84440369606018,0.8039603948593139,44.75486555099487
299,0.4586791455745697,8.275924348831177,0.8125,8.87392225265503,0.7930692911148072,44.90228180885315
300,0.48557236790657043,8.312627601623536,0.85625,8.903088283538818,0.8207920908927917,45.04917950630188
301,0.4648115038871765,8.349212265014648,0.8125,8.93219451904297,0.7980197906494141,45.196330070495605
302,0.4316235542297363,8.385425090789795,0.775,8.961790513992309,0.8099009990692139,45.34369950294494
303,0.42232526540756227,8.422070074081422,0.80625,8.991063976287842,0.8168316841125488,45.49094467163086
304,0.4715960383415222,8.458680820465087,0.7875,9.020501804351806,0.798019802570343,45.637724208831784
305,0.4752283990383148,8.495250225067139,0.8,9.049772691726684,0.8049505114555359,45.784031820297244
306,0.49165932536125184,8.531840467453003,0.7375,9.079696130752563,0.804950499534607,45.93061766624451
307,0.45536875128746035,8.568455982208253,0.825,9.10907015800476,0.8089108824729919,46.07732291221619
308,0.46049532294273376,8.60500235557556,0.8125,9.1385826587677,0.8079207897186279,46.22683153152466
309,0.4655269652605057,8.641532039642334,0.7625,9.16803765296936,0.8267326712608337,46.37523550987244
310,0.45410979390144346,8.678067207336426,0.76875,9.199281978607178,0.805940592288971,46.52337827682495
311,0.4838511347770691,8.714539909362793,0.8125,9.229111623764037,0.8207920789718628,46.67127828598022
312,0.462261962890625,8.751148700714111,0.79375,9.258706283569335,0.8089108824729919,46.81959991455078
313,0.46624243855476377,8.78757586479187,0.79375,9.28852620124817,0.7851485133171081,46.96710028648376
314,0.46584892868995664,8.824079370498657,0.7375,9.318554401397705,0.8148514747619628,47.11467118263245
315,0.43971656560897826,8.860703706741333,0.825,9.348251295089721,0.794059407711029,47.262004137039185
316,0.4654953181743622,8.897352838516236,0.8125,9.378379249572754,0.8108910918235779,47.40949010848999
317,0.45102092027664187,8.933969449996948,0.75625,9.408418655395508,0.8118811845779419,47.55732927322388
318,0.46992018818855286,8.970586156845092,0.8625,9.438104915618897,0.8336633801460266,47.70507702827454
319,0.42866126000881194,9.007123804092407,0.79375,9.467824935913086,0.8108911037445068,47.85349187850952
320,0.510943865776062,9.043769979476929,0.75,9.497204160690307,0.795049500465393,48.00143790245056
321,0.46535086035728457,9.080407571792602,0.80625,9.526934671401978,0.8316831588745117,48.14828157424927
322,0.4785704374313354,9.117034959793092,0.83125,9.556574296951293,0.8089108943939209,48.29566659927368
323,0.4524834811687469,9.153651762008668,0.8125,9.586160659790039,0.8138614058494568,48.44213981628418
324,0.48408228158950806,9.190280199050903,0.81875,9.615376091003418,0.8128712773323059,48.58880043029785
325,0.47832553684711454,9.226595449447633,0.80625,9.645867824554443,0.799009907245636,48.73463091850281
326,0.48224821388721467,9.262942743301391,0.8125,9.67549934387207,0.8257425665855408,48.88044576644897
327,0.4572482168674469,9.299334526062012,0.825,9.705207443237304,0.8178217768669128,49.02698512077332
328,0.42788249254226685,9.335696792602539,0.80625,9.734973764419555,0.8168316841125488,49.17290263175964
329,0.4630269706249237,9.372079849243164,0.825,9.764599704742432,0.8138613939285279,49.318704748153685
330,0.4745762348175049,9.409525823593139,0.75,9.794531869888306,0.7970296978950501,49.4649420261383
331,0.46514171063899995,9.446127986907959,0.8125,9.823943328857421,0.8158415794372559,49.611192560195924
332,0.4685842037200928,9.482882165908814,0.8,9.853325748443604,0.8316831588745117,49.75708608627319
333,0.463787841796875,9.520796394348144,0.78125,9.882709264755249,0.8217821836471557,49.902218675613405
334,0.4781494110822678,9.55809736251831,0.775,9.91210708618164,0.8227722764015197,50.046536684036255
335,0.5228549778461457,9.595045614242554,0.78125,9.942193412780762,0.8227722764015197,50.19158730506897
336,0.45533709824085233,9.632155179977417,0.74375,9.971657419204712,0.8079207897186279,50.33537073135376
337,0.48302696347236634,9.66907458305359,0.78125,10.001482152938843,0.8306930661201477,50.4802384853363
338,0.46353879570961,9.705867338180543,0.86875,10.031138706207276,0.8009900927543641,50.62514381408691
339,0.4780090808868408,9.742791414260864,0.76875,10.060882997512817,0.8039603948593139,50.770240449905394
340,0.4512107908725739,9.779776811599731,0.74375,10.090621376037598,0.804950499534607,50.91516828536987
